0.0	8.98959893235999e-09
0.00031419068442742207	8.98916752816811e-09
0.0006283813688548441	8.987873423075985e-09
0.0009425720532822662	8.985716939497814e-09
0.0012567627377096883	8.982698614661168e-09
0.0015709534221371104	8.978819200413383e-09
0.0018851441065645324	8.974079662950472e-09
0.0021993347909919545	8.968481182468919e-09
0.0025135254754193766	8.962025152740921e-09
0.0028277161598467986	8.954713180612115e-09
0.0031419068442742207	8.946547085424686e-09
0.003456097528701643	8.937528898357025e-09
0.003770288213129065	8.927660861699117e-09
0.0040844788975564865	8.916945428041264e-09
0.004398669581983909	8.905385259390989e-09
0.0047128602664113315	8.892983226220433e-09
0.005027050950838753	8.87974240643151e-09
0.005341241635266175	8.865666084245481e-09
0.005655432319693597	8.85075774903272e-09
0.00596962300412102	8.83502109405034e-09
0.006283813688548441	8.818460015123061e-09
0.006598004372975863	8.801078609242556e-09
0.006912195057403286	8.782881173099402e-09
0.007226385741830708	8.763872201543655e-09
0.00754057642625813	8.744056385973457e-09
0.007854767110685551	8.723438612659474e-09
0.008168957795112973	8.702023960995149e-09
0.008483148479540396	8.679817701680696e-09
0.008797339163967818	8.65682529484046e-09
0.00911152984839524	8.63305238807899e-09
0.009425720532822663	8.608504814458405e-09
0.009739911217250085	8.583188590427916e-09
0.010054101901677506	8.557109913679187e-09
0.010368292586104928	8.530275160938e-09
0.01068248327053235	8.502690885704986e-09
0.010996673954959773	8.47436381592324e-09
0.011310864639387195	8.445300851594427e-09
0.011625055323814616	8.415509062330698e-09
0.01193924600824204	8.384995684857659e-09
0.012253436692669461	8.353768120450805e-09
0.012567627377096883	8.321833932321649e-09
0.012881818061524304	8.289200842950528e-09
0.013196008745951726	8.255876731366447e-09
0.01351019943037915	8.221869630369636e-09
0.013824390114806571	8.187187723712047e-09
0.014138580799233993	8.151839343222522e-09
0.014452771483661416	8.115832965883921e-09
0.014766962168088838	8.079177210869004e-09
0.01508115285251626	8.041880836522329e-09
0.015395343536943681	8.003952737303516e-09
0.015709534221371103	7.965401940687996e-09
0.016023724905798526	7.926237604024534e-09
0.016337915590225946	7.886469011348957e-09
0.01665210627465337	7.84610557016728e-09
0.016966296959080793	7.805156808191738e-09
0.017280487643508213	7.763632370051166e-09
0.017594678327935636	7.72154201395588e-09
0.01790886901236306	7.678895608338193e-09
0.01822305969679048	7.63570312845474e-09
0.018537250381217903	7.591974652964743e-09
0.018851441065645326	7.547720360472457e-09
0.019165631750072746	7.502950526047532e-09
0.01947982243450017	7.45767551771651e-09
0.01979401311892759	7.4119057929337494e-09
0.020108203803355013	7.3656518950221514e-09
0.020422394487782436	7.318924449599908e-09
0.020736585172209856	7.2717341609851415e-09
0.02105077585663728	7.224091808577992e-09
0.0213649665410647	7.176008243231342e-09
0.021679157225492122	7.127494383605624e-09
0.021993347909919546	7.078561212504722e-09
0.022307538594346966	7.0292197732046274e-09
0.02262172927877439	6.979481165771071e-09
0.022935919963201813	6.929356543364309e-09
0.023250110647629232	6.878857108540895e-09
0.023564301332056656	6.827994109545411e-09
0.02387849201648408	6.776778836598931e-09
0.0241926827009115	6.7252226181866515e-09
0.024506873385338922	6.6733368173391055e-09
0.024821064069766342	6.621132827920453e-09
0.025135254754193766	6.5686220709091235e-09
0.02544944543862119	6.515815990689376e-09
0.02576363612304861	6.462726051345944e-09
0.026077826807476032	6.409363732958576e-09
0.026392017491903452	6.355740527913551e-09
0.026706208176330876	6.301867937216623e-09
0.0270203988607583	6.247757466821052e-09
0.02733458954518572	6.193420623966338e-09
0.027648780229613142	6.1388689135264776e-09
0.027962970914040566	6.08411383438344e-09
0.028277161598467986	6.029166875803389e-09
0.02859135228289541	5.974039513842142e-09
0.028905542967322832	5.918743207764989e-09
0.029219733651750252	5.8632893964877305e-09
0.029533924336177676	5.80768949503738e-09
0.029848115020605095	5.751954891041863e-09
0.03016230570503252	5.6960969412389915e-09
0.030476496389459942	5.640126968015905e-09
0.030790687073887362	5.584056255972621e-09
0.031104877758314785	5.527896048516366e-09
0.031419068442742205	5.471657544484764e-09
0.03173325912716963	5.415351894803388e-09
0.03204744981159705	5.3589901991714376e-09
0.032361640496024476	5.302583502783436e-09
0.03267583118045189	5.246142793088529e-09
0.032990021864879315	5.189678996582424e-09
0.03330421254930674	5.133202975638421e-09
0.03361840323373416	5.0767255253773105e-09
0.033932593918161585	5.02025737057638e-09
0.03424678460258901	4.963809162620595e-09
0.034560975287016425	4.907391476495354e-09
0.03487516597144385	4.851014807820685e-09
