0.0	6.835744951939185e-06	1.9879310577486953e-05	4.857843342553394e-05	0.0001043684081366438	0.000202974619242258	0.00036449508059142096	0.0006129963501653019	0.0009755644237002847	0.0014808001910277119	0.002156809593805082	0.0030287895905052203	
0.018001800180018002	6.835605777357659e-06	1.987872670493425e-05	4.857648653866077e-05	0.00010436292783315684	0.000202961080037672	0.0003644649347478552	0.0006129347024763931	0.0009754470114531852	0.0014805897147566545	0.0021564515461244102	0.003028207842956458	
0.036003600360036005	6.835188268213887e-06	1.9876975175623877e-05	4.8570646280030717e-05	0.00010434648840552766	0.0002029204670787929	0.00036437451007192745	0.0006127497913861228	0.0009750948476219518	0.0014799584403583648	0.002155377709987306	0.0030264631774357073	
0.05400540054005401	6.834492468308772e-06	1.987405625458273e-05	4.85609138555038e-05	0.00010431909430170108	0.00020285279432802325	0.00036422384512023784	0.0006124417128004443	0.0009745081508727121	0.0014789068309168753	0.0021535890057351593	0.0030235573245066716	
0.07200720072007201	6.833518450636596e-06	1.9869970383458418e-05	4.854729127444771e-05	0.00010428075293299258	0.00020275808504836197	0.00036401300412752785	0.0006120106264832243	0.0009736872854325098	0.0014774356576978608	0.002151086966015739	0.0030194931657163493	
0.09000900090009001	6.832266317373559e-06	1.9864718180421876e-05	4.8529781349139465e-05	0.0001042314746712034	0.0002026363717919065	0.0003637420769673445	0.000611456755937367	0.0009726327607652473	0.0014755459993388835	0.0021478737339054904	0.0030142747295148317	
0.10801080108010802	6.830736199862604e-06	1.9858300440033063e-05	4.850838769392988e-05	0.0001041712728445823	0.0002024876963837698	0.00036341117909702975	0.0006107803882385543	0.0009713452311183808	0.0014732392407167804	0.0021439520602837495	0.003007907185551329	
0.126012601260126	6.828928258593341e-06	1.9850718133067902e-05	4.848311472416997e-05	0.00010410016373264141	0.00020231210990141263	0.0003630204514869894	0.0006099818738215472	0.0009698254949406136	0.0014705170714933585	0.002139325300462586	0.003000396837355966	
0.14401440144014402	6.826842683178205e-06	1.9841972406307076e-05	4.845396765489969e-05	0.00010401816655982552	0.00020210967264943706	0.00036257006053451636	0.0006090616262198242	0.000968074494172329	0.0014673814843433133	0.002133997410080665	0.0029917511134252566	
0.16201620162016203	6.824479692323313e-06	1.9832064582285597e-05	4.842095249929862e-05	0.0001039253034880355	0.0002018804541298007	0.00036206019796191947	0.0006080201217579542	0.0009660933134078028	0.001463834772863365	0.0021279729402616725	0.002981978556717764	
0.18001800180018002	6.821839533796378e-06	1.9820996159008075e-05	4.838407606690914e-05	0.00010382159960803139	0.00020162453300755765	0.00036149108069938513	0.0006068578991979002	0.0009638831789320612	0.0014598795291689613	0.00212125703205088	0.0029710888125881207	
0.19801980198019803	6.8189224843873845e-06	1.980876880961449e-05	4.8343345961588724e-05	0.00010370708292961176	0.00020134199707188494	0.0003608629507520212	0.0006055755593381809	0.0009614454576306532	0.0014555186411766635	0.0021138554101298467	0.002959092615167192	
0.21602160216021604	6.815728849868541e-06	1.9795384382024216e-05	4.829877057928256e-05	0.00010358178437081104	0.00020103294319297356	0.000360176075052373	0.0006041737645686055	0.0009587816557778515	0.0014507552895830448	0.002105774375830346	0.00294600177222975	
0.23402340234023403	6.812258964947312e-06	1.9780844898529365e-05	4.825035910551332e-05	0.00010344573774583131	0.00020069747727411946	0.0003594307452970758	0.0006026532383782354	0.000955893417699776	0.0014455929445361074	0.002097020799445904	0.0029318291485575126	
0.252025202520252	6.808513193215071e-06	1.976515255535201e-05	4.819812151265015e-05	0.00010329897975189744	0.00020033571419949666	0.000358627277768693	0.0006010147648186979	0.0009527825243165814	0.0014400353620074439	0.0020876021118577995	0.002916588647833885	
0.27002700270027	6.8044919270940205e-06	1.974830972217356e-05	4.814206855697287e-05	0.0001031415499550723	0.00019994777777771424	0.00035776601314309255	0.0005992591879239557	0.0009494508915668964	0.0014340865798733251	0.0020775262954950643	0.0029002951931134864	
0.28802880288028804	6.8001955877767435e-06	1.973031894161444e-05	4.8082211775468274e-05	0.00010297349077485717	0.00019953380068072463	0.0003568473162813921	0.0005973874110846238	0.0009459005687111932	0.0014277509137001203	0.002066801874624571	0.002882964705871103	
0.30603060306030605	6.795624625161311e-06	1.9711182928675495e-05	4.8018563482390115e-05	0.00010279484746768514	0.00019909392437841232	0.00035587157600738297	0.0005954003963791378	0.0009421337365196499	0.0014210329522467567	0.00205543790499932	0.0028646140836893325	
0.32403240324032406	6.790779517786496e-06	1.969090457016062e-05	4.795113676565349e-05	0.00010260566810948998	0.00019862829906928687	0.0003548392048713483	0.0005932991638637071	0.0009381527053486109	0.0014139375526931888	0.002043443962884735	0.0028452611766291167	
0.342034203420342	6.78566077275622e-06	1.9669486924035297e-05	4.787994548291224e-05	0.00010240600357694773	0.0001981370836063325	0.00035375063889831474	0.0005910847908174779	0.0009339599130999186	0.001406469835587253	0.0020308301334562963	0.002824924762286686	
0.36003600360036003	6.780268925665165e-06	1.9646933218771192e-05	4.7805004257485566e-05	0.00010219590752785214	0.00019762044541917818	0.0003526063373234092	0.000588758410948609	0.0009295579230748251	0.0013986351795334214	0.002017606998615105	0.0028036245196279507	
0.37803780378037805	6.774604540517084e-06	1.9623246852639842e-05	4.7726328474012764e-05	0.00010197543638029113	0.0001970785604317693	0.00035140678231256224	0.0005863212135579538	0.0009249494217171001	0.0013904392156161836	0.002003785624214801	0.002781381001603419	
0.39603960396039606	6.76866820963965e-06	1.9598431392975888e-05	4.7643934273906446e-05	0.00010174464929082874	0.0001965116129760889	0.0003501524786698946	0.0005837744426634687	0.0009201372162523195	0.0013818878215735091	0.001989377546733774	0.0027582156066165535	
0.41404140414041407	6.762460553595179e-06	1.9572490575401304e-05	4.7557838550575784e-05	0.00010150360813162306	0.00019591979570178643	0.000348843953531588	0.0005811193960852431	0.000915124232224134	0.001372987115724475	0.001974394759405929	0.0027341505488820105	
0.4320432043204321	6.755982221086758e-06	1.954542830301344e-05	4.74680589444269e-05	0.0001012523774664917	0.00019530330948174833	0.00034748175604638654	0.0005783574244918316	0.0009099135109299084	0.0013637434506583788	0.0019588496978303407	0.002709208827724898	
0.45004500450045004	6.749233888861104e-06	1.9517248645541436e-05	4.7374613837664025e-05	0.00010099102452601502	0.00019466236331388778	0.00034606645704350007	0.0005754899304098273	0.0009045082067605536	0.0013541634066969908	0.0019427552250869387	0.002683414195882194	
0.46804680468046805	6.742216261606006e-06	1.9487955838460473e-05	4.727752234885102e-05	0.00010071961918155783	0.00019399717421886325	0.00034459864868732624	0.00057251836719587	0.0008989115844441369	0.0013442537851323373	0.0019261246163701875	0.002656791126844312	
0.48604860486048607	6.734930071844217e-06	1.9457554282073538e-05	4.717680432726655e-05	0.00010043823391831221	0.0001933079671340368	0.00034307894411986326	0.000569444237973292	0.0008931270161987126	0.0013340216012529664	0.0019089715431707826	0.0026293647813033652	
0.504050405040504	6.727376079822153e-06	1.942604854055472e-05	4.707248034704419e-05	0.00010014694380735394	0.00019259497480366791	0.00034150797709087805	0.0005662690945339259	0.0008871579787965661	0.001323474077166056	0.0018913100570260306	0.002601160972761202	
0.5220522052205221	6.719555073397961e-06	1.9393443340969556e-05	4.696457170113172e-05	9.984582647679472e-05	0.00019185843766557616	0.0003398864015764978	0.0005629945362068539	0.0008810080505444838	0.0013126186344267457	0.0018731545728666358	0.0025722061323609166	
0.54005400540054	6.71146786791939e-06	1.9359743572237737e-05	4.6853100394975936e-05	9.953496208179766e-05	0.00019109860373375226	0.0003382148913852013	0.0005596222086924896	0.0008746809081783719	0.0013014628864755262	0.0018545198519699525	0.0025425272729779763	
0.5580558055805581	6.703115306103673e-06	1.932495428408545e-05	4.6738089140078625e-05	9.921443327386171e-05	0.00019031572847793115	0.00033649413975357526	0.000556153802867208	0.0008681803236833844	0.0012900146309069225	0.0018354209845678343	0.0025121519526689036	
0.5760576057605761	6.694498257910116e-06	1.9289080685949937e-05	4.661956134730261e-05	9.8884325169039e-05	0.00018951007469935927	0.00033472485893033306	0.0005525910535560124	0.0008615101610361989	0.00127828184156717	0.0018158733721137033	0.002481108237504185	
