1.4709, 3.14116, 141.547, 14.1873, 96.6848, -103.38, 2.0722, 0, 69.4989, 0
1.47044, 3.1411, 141.285, 14.2262, 96.3259, -103.358, 2.06751, 0, 107.312, 0
1.47013, 3.14116, 141.086, 14.2507, 96.0478, -103.344, 2.07077, 0, -73.3745, 0
1.22124, 3.14111, 173.925, 63.3997, 106.42, -137.567, 1.56762, 0, 96.9958, 2
1.48378, 3.14124, 141.805, 12.3704, 95.9335, -104.429, 2.11741, 0, -44.4137, 0
1.47023, 3.14116, 141.27, 14.2552, 96.3212, -103.341, 2.07045, 0, 97.8981, 0
1.48315, 3.14113, 141.617, 12.4448, 95.7024, -104.386, 2.11532, 0, -164.583, 0
1.4701, 3.14119, 140.976, 14.2433, 95.8824, -103.348, 2.06678, 0, -55.3705, 0
1.48343, 3.14121, 142.381, 12.4706, 96.8453, -104.372, 2.1147, 0, -72.9882, 0
1.4701, 3.14122, 141.214, 14.2676, 96.2475, -103.334, 2.07034, 0, -144.325, 0
1.29523, 3.14121, 173.976, 49.1932, 106.42, -137.632, 1.61697, 0, 179.832, 1
1.48419, 3.14123, 142.149, 12.3425, 96.4232, -104.446, 2.11812, 0, 73.9748, 0
1.47049, 3.14111, 141.431, 14.2341, 96.5446, -103.353, 2.07085, 0, 176.321, 0
1.4701, 3.14111, 141.214, 14.2676, 96.2475, -103.334, 2.07034, 0, 76.4396, 0
1.48503, 3.14121, 141.508, 12.1661, 95.364, -104.547, 2.12299, 0, 128.16, 0
1.48408, 3.14125, 141.93, 12.3381, 96.0972, -104.448, 2.11821, 0, 43.8273, 0
1.48408, 3.14121, 141.93, 12.3381, 96.0972, -104.448, 2.11821, 0, 84.6697, 0
1.47125, 3.14103, 141.66, 14.149, 96.8276, -103.403, 2.0736, 0, -153.454, 0
1.48392, 3.14122, 141.786, 12.3484, 95.8905, -104.442, 2.12201, 0, -136.061, 0
1.22109, 3.14121, 174.159, 63.5152, 106.42, -137.863, 1.57075, 0, -24.9835, 2
1.22277, 3.14119, 174.718, 63.3874, 106.42, -138.569, 1.56813, 0, 74.7963, 2
1.47073, 3.14121, 141.51, 14.2077, 96.6436, -103.369, 2.07189, 0, -120.21, 0
1.48273, 3.14121, 141.526, 12.4966, 95.5993, -104.357, 2.11394, 0, -8.19874, 0
1.48235, 3.14122, 141.444, 12.5425, 95.5069, -104.33, 2.11258, 0, -98.6166, 0
1.48424, 3.14126, 142.033, 12.3243, 96.2411, -104.456, 2.11847, 0, -28.5725, 0
1.46998, 3.14121, 141.215, 14.2853, 96.2597, -103.324, 2.07039, 0, -155.902, 0
1.47, 3.14117, 141.259, 14.2871, 96.3249, -103.323, 2.07044, 0, -53.6172, 0
1.47117, 3.14126, 140.842, 14.0785, 95.5828, -103.443, 2.07505, 0, -76.7263, 0
1.48503, 3.14111, 141.508, 12.1661, 95.364, -104.547, 2.12299, 0, -67.8734, 0
1.48419, 3.14122, 142.172, 12.3445, 96.4588, -104.444, 2.11797, 0, 63.4859, 0
1.47032, 3.14122, 141.344, 14.2499, 96.4261, -103.344, 2.07067, 0, -56.7485, 0
1.29367, 3.14122, 174.301, 49.579, 106.42, -138.042, 1.56866, 0, -32.9177, 1
1.47045, 3.14121, 141.916, 14.2886, 97.287, -103.322, 2.06871, 0, 61.8085, 0
1.29362, 3.14116, 174.306, 49.5903, 106.42, -138.048, 1.56905, 0, 52.8558, 1
1.48474, 3.14121, 142.753, 12.3152, 97.2947, -104.461, 2.11946, 0, 73.8059, 0
1.22254, 3.14116, 174.699, 63.4244, 106.42, -138.545, 1.56804, 0, 70.9624, 2
1.48309, 3.14124, 142.413, 12.522, 96.9236, -104.342, 2.11349, 0, -77.6388, 0
1.48419, 3.141, 142.149, 12.3425, 96.4232, -104.446, 2.11812, 0, -100.415, 0
1.48384, 3.14111, 142.319, 12.4069, 96.7133, -104.408, 2.11627, 0, 35.7623, 0
1.22292, 3.14112, 174.715, 63.3567, 106.42, -138.565, 1.56829, 0, 85.1239, 2
1.48317, 3.1412, 142.427, 12.5125, 96.9378, -104.347, 2.11419, 0, 138.03, 0
1.48372, 3.14117, 141.925, 12.3902, 96.1227, -104.418, 2.12115, 0, -58.348, 0
1.48362, 3.1411, 142.38, 12.4433, 96.8268, -104.387, 2.11512, 0, -40.2185, 0
1.47185, 3.14121, 141.758, 14.0719, 96.9222, -103.447, 2.07514, 0, -104.099, 0
1.48415, 3.14115, 142.159, 12.3484, 96.4425, -104.442, 2.11818, 0, 83.4821, 0
1.47061, 3.14115, 140.904, 14.1645, 95.7268, -103.394, 2.0731, 0, -134.23, 0
1.48404, 3.14102, 141.896, 12.3418, 96.0497, -104.446, 2.11802, 0, -95.9753, 0
1.48801, 3.14118, 141.738, 11.7611, 95.4488, -104.781, 2.11625, 0, -144.711, 0
1.48503, 3.14117, 141.508, 12.1661, 95.364, -104.547, 2.12299, 0, 61.6303, 0
1.47017, 3.14117, 141.191, 14.2555, 96.2057, -103.341, 2.07035, 0, 61.6303, 0
1.22296, 3.14126, 174.712, 63.3459, 106.42, -138.56, 1.56838, 0, -8.84148, 2
1.47016, 3.1411, 141.243, 14.2619, 96.2853, -103.337, 2.07039, 0, 148.786, 0
1.47194, 3.1412, 141.764, 14.0606, 96.9243, -103.454, 2.07526, 0, -30.603, 0
1.47185, 3.14118, 141.758, 14.0719, 96.9222, -103.447, 2.07514, 0, 2.64629, 0
1.48415, 3.141, 142.159, 12.3484, 96.4425, -104.442, 2.11818, 0, 162.068, 0
1.48192, 3.14111, 141.379, 12.5979, 95.4454, -104.298, 2.11137, 0, 52.9181, 0
1.47006, 3.14116, 141.217, 14.2746, 96.2558, -103.33, 2.07037, 0, -49.5706, 0
1.47183, 3.14103, 141.743, 14.0745, 96.9032, -103.446, 2.07484, 0, -78.2723, 0
1.48391, 3.14121, 142.256, 12.3915, 96.6122, -104.417, 2.11711, 0, 18.8131, 0
1.47041, 3.14124, 141.216, 14.2234, 96.2221, -103.36, 2.06749, 0, 177.666, 0
1.22124, 3.14127, 173.925, 63.3997, 106.42, -137.567, 1.56762, 0, -171.608, 2
1.47183, 3.14103, 141.743, 14.0745, 96.9032, -103.446, 2.07484, 0, 105.8, 0
1.48414, 3.14127, 142.248, 12.3576, 96.5783, -104.437, 2.11738, 0, 33.4302, 0
1.22277, 3.14112, 174.718, 63.3874, 106.42, -138.569, 1.56813, 0, -8.992, 2
1.29338, 3.14123, 174.189, 49.6013, 106.42, -137.9, 1.56917, 0, -172.358, 1
1.22124, 3.14121, 174.125, 63.4736, 106.42, -137.819, 1.57105, 0, -7.46202, 2
1.47003, 3.14124, 141.216, 14.2785, 96.2558, -103.328, 2.07037, 0, -21.5245, 0
1.4838, 3.14126, 142.056, 12.3902, 96.3162, -104.418, 2.12127, 0, 15.8411, 0
1.22141, 3.14128, 173.915, 63.3623, 106.42, -137.555, 1.56794, 0, 35.2035, 2
1.47006, 3.141, 141.217, 14.2746, 96.2558, -103.33, 2.07037, 0, 11.2443, 0
1.47039, 3.14109, 141.407, 14.2464, 96.5161, -103.346, 2.07102, 0, -39.0147, 0
1.48424, 3.14124, 142.033, 12.3243, 96.2411, -104.456, 2.11847, 0, -21.5245, 0
1.48415, 3.14123, 141.933, 12.3287, 96.0955, -104.454, 2.11818, 0, -16.8055, 0
1.48429, 3.14125, 142.045, 12.3181, 96.2549, -104.46, 2.11843, 0, 102.663, 0
1.47018, 3.14127, 141.065, 14.2421, 96.0125, -103.349, 2.07064, 0, 176.845, 0
1.48384, 3.14127, 142.319, 12.4069, 96.7133, -104.408, 2.11627, 0, 176.845, 0
1.47073, 3.1411, 141.51, 14.2077, 96.6436, -103.369, 2.07189, 0, 118.364, 0
1.29502, 3.14125, 173.923, 49.2189, 106.42, -137.565, 1.61511, 0, -122.255, 1
1.46998, 3.14112, 141.215, 14.2853, 96.2597, -103.324, 2.07039, 0, 80.564, 0
1.29502, 3.14125, 173.923, 49.2189, 106.42, -137.565, 1.61511, 0, -122.255, 1
1.48392, 3.14121, 141.786, 12.3484, 95.8905, -104.442, 2.12201, 0, 157.028, 0
1.47194, 3.14103, 141.764, 14.0606, 96.9243, -103.454, 2.07526, 0, 126.572, 0
1.48384, 3.14128, 142.319, 12.4069, 96.7133, -104.408, 2.11627, 0, -135.791, 0
1.22109, 3.14122, 174.159, 63.5152, 106.42, -137.863, 1.57075, 0, 145.442, 2
1.29364, 3.14125, 174.47, 49.6338, 106.42, -138.256, 1.56865, 0, 172.131, 1
1.48391, 3.1412, 142.256, 12.3915, 96.6122, -104.417, 2.11711, 0, -176.934, 0
1.47041, 3.14128, 141.216, 14.2234, 96.2221, -103.36, 2.06749, 0, -140.168, 0
1.48478, 3.14124, 141.434, 12.1957, 95.2737, -104.53, 2.12232, 0, -38.0875, 0
1.48235, 3.14122, 141.444, 12.5425, 95.5069, -104.33, 2.11258, 0, 25.6191, 0
1.48289, 3.14127, 141.569, 12.4773, 95.6507, -104.368, 2.11461, 0, -61.9431, 0
1.48425, 3.14128, 142.151, 12.3338, 96.4212, -104.451, 2.11813, 0, 165.666, 0
1.22238, 3.14119, 174.678, 63.4488, 106.42, -138.518, 1.56812, 0, 157.976, 2
1.48373, 3.14125, 142.307, 12.4213, 96.7058, -104.4, 2.11628, 0, -103.435, 0
1.47024, 3.14121, 141.333, 14.2594, 96.417, -103.339, 2.07064, 0, 61.0737, 0
1.47007, 3.14121, 141.213, 14.2715, 96.2475, -103.332, 2.07034, 0, 61.0737, 0
1.47101, 3.14122, 140.844, 14.1011, 95.5991, -103.43, 2.07469, 0, -150.786, 0
1.48331, 3.14105, 142.41, 12.4914, 96.9003, -104.36, 2.114, 0, 140.349, 0
1.46826, 3.14105, 140.708, 14.4783, 95.6342, -103.212, 2.06432, 0, -163.824, 0
1.48361, 3.14122, 141.765, 12.3915, 95.8876, -104.417, 2.11704, 0, 97.02, 0
1.4841, 3.14123, 141.92, 12.3344, 96.0799, -104.45, 2.11812, 0, -100.225, 0
1.48216, 3.14122, 141.422, 12.5686, 95.4907, -104.315, 2.11209, 0, 143.106, 0
1.4842, 3.14115, 142.034, 12.3309, 96.2462, -104.452, 2.11851, 0, 90.1597, 0
1.47125, 3.14128, 141.66, 14.149, 96.8276, -103.403, 2.0736, 0, 116.26, 0
1.22296, 3.1411, 174.712, 63.3459, 106.42, -138.56, 1.56838, 0, -28.7946, 2
1.29361, 3.14105, 174.306, 49.5919, 106.42, -138.049, 1.56867, 0, 75.8013, 1
1.48258, 3.14125, 141.505, 12.5156, 95.5808, -104.346, 2.11359, 0, 169.105, 0
1.48503, 3.14115, 141.508, 12.1661, 95.364, -104.547, 2.12299, 0, 167.233, 0
1.48478, 3.14111, 141.434, 12.1957, 95.2737, -104.53, 2.12232, 0, -154.367, 0
1.4714, 3.14108, 141.661, 14.1276, 96.8157, -103.415, 2.07369, 0, 165.57, 0
1.46826, 3.14111, 140.708, 14.4783, 95.6342, -103.212, 2.06432, 0, -69.9749, 0
1.47037, 3.14114, 141.358, 14.2441, 96.444, -103.348, 2.07061, 0, 149.67, 0
1.47023, 3.14105, 141.023, 14.2303, 95.9432, -103.356, 2.07087, 0, -59.4095, 0
1.22263, 3.14128, 174.718, 63.4145, 106.42, -138.568, 1.56835, 0, 38.75, 2
1.48427, 3.14105, 142.04, 12.3215, 96.2498, -104.458, 2.11844, 0, -59.4095, 0
1.47061, 3.14122, 140.904, 14.1645, 95.7268, -103.394, 2.0731, 0, 41.0273, 0
1.22231, 3.14103, 174.68, 63.4627, 106.42, -138.52, 1.56788, 0, 16.8653, 2
1.29338, 3.14115, 174.189, 49.6013, 106.42, -137.9, 1.56917, 0, -50.4507, 1
1.48424, 3.14123, 142.033, 12.3243, 96.2411, -104.456, 2.11847, 0, -37.4819, 0
1.48405, 3.14108, 141.946, 12.3437, 96.124, -104.445, 2.11827, 0, -171.259, 0
1.48418, 3.14122, 142.104, 12.3401, 96.3556, -104.447, 2.11836, 0, -11.1443, 0
1.48503, 3.14123, 142.45, 12.2474, 96.8073, -104.5, 2.11617, 0, 57.0378, 0
1.48421, 3.1411, 142.069, 12.332, 96.2984, -104.452, 2.11837, 0, 152.397, 0
1.47205, 3.14108, 141.794, 14.0477, 96.9608, -103.461, 2.07577, 0, 30.4668, 0
1.48258, 3.14121, 141.505, 12.5156, 95.5808, -104.346, 2.11359, 0, 0.565205, 0
1.47018, 3.1411, 141.033, 14.2381, 95.9625, -103.351, 2.07116, 0, -79.9469, 0
1.48258, 3.14109, 141.505, 12.5156, 95.5808, -104.346, 2.11359, 0, -79.4641, 0
1.4714, 3.14123, 141.661, 14.1276, 96.8157, -103.415, 2.07369, 0, 124.846, 0
1.48343, 3.14122, 142.381, 12.4706, 96.8453, -104.372, 2.1147, 0, 35.838, 0
1.48424, 3.14125, 142.033, 12.3243, 96.2411, -104.456, 2.11847, 0, -175.897, 0
1.48403, 3.14103, 141.866, 12.3395, 96.0032, -104.447, 2.11781, 0, -178.781, 0
1.47151, 3.14119, 140.804, 14.0267, 95.4945, -103.473, 2.07644, 0, -164.767, 0
1.48404, 3.14126, 141.896, 12.3418, 96.0497, -104.446, 2.11802, 0, 179.487, 0
1.47061, 3.14127, 140.904, 14.1645, 95.7268, -103.394, 2.0731, 0, 135.612, 0
1.48418, 3.14112, 142.104, 12.3401, 96.3556, -104.447, 2.11836, 0, -110.242, 0
1.48419, 3.1411, 142.211, 12.3467, 96.5172, -104.443, 2.11774, 0, 142.403, 0
1.47001, 3.14117, 141.217, 14.2814, 96.2597, -103.326, 2.07039, 0, -52.6492, 0
1.48435, 3.14125, 142.072, 12.3121, 96.2912, -104.463, 2.11838, 0, -28.0606, 0
1.48441, 3.14125, 142.092, 12.3055, 96.3165, -104.467, 2.11835, 0, -70.6484, 0
1.47006, 3.14123, 141.217, 14.2746, 96.2558, -103.33, 2.07037, 0, 113.955, 0
1.48258, 3.14126, 141.505, 12.5156, 95.5808, -104.346, 2.11359, 0, -78.9082, 0
1.48441, 3.14122, 142.092, 12.3055, 96.3165, -104.467, 2.11835, 0, -24.6195, 0
1.4841, 3.1412, 141.92, 12.3344, 96.0799, -104.45, 2.11812, 0, -101.827, 0
1.47097, 3.14128, 140.882, 14.1111, 95.6611, -103.424, 2.07396, 0, -65.3805, 0
1.48659, 3.14126, 142.558, 12.0322, 96.8324, -104.625, 2.12676, 0, -78.9082, 0
1.46787, 3.14112, 141.096, 14.5733, 96.263, -103.158, 2.07039, 0, 175.505, 0
1.48415, 3.14126, 141.933, 12.3287, 96.0955, -104.454, 2.11818, 0, -7.51253, 0
1.48248, 3.14126, 142.475, 12.6155, 97.0726, -104.288, 2.11093, 0, 145.565, 0
1.29374, 3.14125, 174.444, 49.6058, 106.42, -138.222, 1.56893, 0, 89.6722, 1
1.47009, 3.14119, 141.055, 14.2536, 96.0048, -103.342, 2.07096, 0, 3.67974, 0
1.47055, 3.14111, 141.425, 14.2253, 96.5293, -103.359, 2.07114, 0, 97.1838, 0
1.47001, 3.14108, 141.217, 14.2814, 96.2597, -103.326, 2.07039, 0, 105.368, 0
1.47018, 3.14112, 141.235, 14.259, 96.2725, -103.339, 2.07037, 0, -61.6462, 0
1.48248, 3.14126, 142.475, 12.6155, 97.0726, -104.288, 2.11093, 0, 74.6048, 0
1.29316, 3.14108, 174.134, 49.6278, 106.42, -137.832, 1.5691, 0, 172.335, 1
1.48474, 3.14121, 142.753, 12.3152, 97.2947, -104.461, 2.11946, 0, 17.5279, 0
1.48376, 3.14125, 142.316, 12.4177, 96.7166, -104.402, 2.11617, 0, -78.0152, 0
1.48427, 3.1412, 142.04, 12.3215, 96.2498, -104.458, 2.11844, 0, 157.216, 0
1.47147, 3.14126, 141.689, 14.1199, 96.8516, -103.419, 2.07408, 0, -32.526, 0
1.48411, 3.1412, 142.221, 12.3597, 96.5399, -104.436, 2.11789, 0, -32.2642, 0
1.48376, 3.1412, 142.316, 12.4177, 96.7166, -104.402, 2.11617, 0, -22.7379, 0
1.48365, 3.14108, 142.343, 12.4361, 96.7681, -104.391, 2.11564, 0, 39.0934, 0
1.48413, 3.14112, 142.165, 12.3512, 96.4521, -104.441, 2.118, 0, 9.87604, 0
1.48659, 3.1412, 142.558, 12.0322, 96.8324, -104.625, 2.12676, 0, -96.2576, 0
1.47018, 3.14108, 141.235, 14.259, 96.2725, -103.339, 2.07037, 0, 172.335, 0
1.22278, 3.14118, 174.711, 63.3822, 106.42, -138.56, 1.56815, 0, -179.37, 2
1.47007, 3.14119, 141.213, 14.2715, 96.2475, -103.332, 2.07034, 0, -17.2184, 0
1.29367, 3.1412, 174.501, 49.6356, 106.42, -138.294, 1.56872, 0, 129.11, 1
1.47003, 3.14119, 141.216, 14.2785, 96.2558, -103.328, 2.07037, 0, 14.0771, 0
1.48276, 3.14126, 141.528, 12.4914, 95.5992, -104.36, 2.11401, 0, -59.0389, 0
1.48384, 3.14125, 142.294, 12.4046, 96.6757, -104.41, 2.11657, 0, -43.4585, 0
1.48415, 3.14128, 141.933, 12.3287, 96.0955, -104.454, 2.11818, 0, -122.051, 0
1.48415, 3.14126, 141.933, 12.3287, 96.0955, -104.454, 2.11818, 0, -59.0389, 0
1.4842, 3.1412, 142.034, 12.3309, 96.2462, -104.452, 2.11851, 0, -32.4716, 0
1.48384, 3.1412, 142.319, 12.4069, 96.7133, -104.408, 2.11627, 0, 117.834, 0
1.48343, 3.1412, 142.37, 12.4704, 96.8289, -104.372, 2.11486, 0, 154.786, 0
1.47105, 3.14125, 140.846, 14.0962, 95.5996, -103.433, 2.07475, 0, -21.8979, 0
1.48235, 3.14118, 141.444, 12.5425, 95.5069, -104.33, 2.11258, 0, -47.7732, 0
1.48352, 3.14108, 141.707, 12.3993, 95.8067, -104.413, 2.11642, 0, -151.466, 0
1.29357, 3.1412, 174.494, 49.652, 106.42, -138.286, 1.56883, 0, 154.786, 1
1.48413, 3.14108, 142.165, 12.3512, 96.4521, -104.441, 2.118, 0, -151.466, 0
1.48419, 3.14119, 142.172, 12.3445, 96.4588, -104.444, 2.11797, 0, 0.793519, 0
1.48405, 3.14119, 142.209, 12.3669, 96.5273, -104.431, 2.11765, 0, -162.709, 0
1.29338, 3.14125, 174.189, 49.6013, 106.42, -137.9, 1.56917, 0, 51.2485, 1
1.47134, 3.14108, 140.833, 14.0537, 95.5538, -103.458, 2.07556, 0, -151.466, 0
1.29338, 3.14117, 174.189, 49.6013, 106.42, -137.9, 1.56917, 0, -9.48253, 1
1.48362, 3.14105, 142.38, 12.4433, 96.8268, -104.387, 2.11512, 0, 36.1794, 0
1.47039, 3.14105, 141.407, 14.2464, 96.5161, -103.346, 2.07102, 0, -174.682, 0
1.48317, 3.14119, 142.427, 12.5125, 96.9378, -104.347, 2.11419, 0, 32.5747, 0
1.47103, 3.14119, 141.569, 14.1712, 96.7069, -103.39, 2.07247, 0, -136.846, 0
1.47015, 3.14119, 141.212, 14.2607, 96.2404, -103.338, 2.07031, 0, -136.846, 0
1.22115, 3.14125, 173.93, 63.4189, 106.42, -137.574, 1.56785, 0, 141.936, 2
1.47189, 3.14115, 141.772, 14.0686, 96.9409, -103.449, 2.07536, 0, -49.5815, 0
1.48403, 3.14125, 141.866, 12.3395, 96.0032, -104.447, 2.11781, 0, 99.8348, 0
1.48361, 3.14115, 141.765, 12.3915, 95.8876, -104.417, 2.11704, 0, 178.596, 0
1.47073, 3.14125, 141.51, 14.2077, 96.6436, -103.369, 2.07189, 0, 129.85, 0
1.48413, 3.14116, 142.165, 12.3512, 96.4521, -104.441, 2.118, 0, 22.6199, 0
1.47163, 3.14128, 141.73, 14.101, 96.9005, -103.43, 2.0747, 0, -3.87725, 0
1.47018, 3.14123, 141.235, 14.259, 96.2725, -103.339, 2.07037, 0, 47.2798, 0
1.29374, 3.14123, 174.444, 49.6058, 106.42, -138.222, 1.56893, 0, 47.2798, 1
1.48289, 3.14105, 142.425, 12.5527, 96.9613, -104.324, 2.11286, 0, 79.08, 0
1.47111, 3.14127, 141.617, 14.1643, 96.7733, -103.394, 2.0731, 0, 62.6395, 0
1.47039, 3.14126, 141.371, 14.2425, 96.4614, -103.349, 2.07084, 0, -90.4913, 0
1.48286, 3.14107, 141.573, 12.482, 95.6606, -104.365, 2.11473, 0, -40.3029, 0
1.22273, 3.14123, 174.701, 63.3888, 106.42, -138.547, 1.56842, 0, 112.737, 2
1.48372, 3.14105, 141.899, 12.3872, 96.0818, -104.42, 2.12098, 0, 90.4983, 0
1.47023, 3.14119, 141.031, 14.2307, 95.9559, -103.355, 2.07123, 0, 92.2474, 0
1.48401, 3.14127, 142.298, 12.3802, 96.666, -104.424, 2.11674, 0, 148.645, 0
1.48385, 3.14118, 142.133, 12.3889, 96.4292, -104.419, 2.12095, 0, 178.596, 0
1.48384, 3.14115, 142.294, 12.4046, 96.6757, -104.41, 2.11657, 0, 100.882, 0
1.48421, 3.14115, 142.069, 12.332, 96.2984, -104.452, 2.11837, 0, 66.6655, 0
1.22261, 3.14127, 174.696, 63.4112, 106.42, -138.541, 1.5682, 0, -21.2601, 2
1.48258, 3.14115, 141.505, 12.5156, 95.5808, -104.346, 2.11359, 0, 56.2757, 0
1.48331, 3.14124, 142.41, 12.4914, 96.9003, -104.36, 2.114, 0, -116.587, 0
1.47001, 3.14099, 141.217, 14.2814, 96.2597, -103.326, 2.07039, 0, -32.486, 0
1.48376, 3.14099, 142.316, 12.4177, 96.7166, -104.402, 2.11617, 0, -32.486, 0
1.48372, 3.14124, 141.945, 12.3918, 96.1528, -104.417, 2.12122, 0, 177.774, 0
1.4838, 3.14099, 142.056, 12.3902, 96.3162, -104.418, 2.12127, 0, -130.651, 0
1.47111, 3.14105, 141.617, 14.1643, 96.7733, -103.394, 2.0731, 0, -38.0966, 0
1.48418, 3.14099, 142.067, 12.3359, 96.2984, -104.449, 2.11837, 0, -130.651, 0
1.48343, 3.14112, 142.37, 12.4704, 96.8289, -104.372, 2.11486, 0, -85.828, 0
1.48266, 3.14099, 142.443, 12.5864, 97.0073, -104.305, 2.11193, 0, -22.3619, 0
1.47038, 3.14099, 140.929, 14.1986, 95.7847, -103.374, 2.07244, 0, -22.3619, 0
1.2937, 3.14099, 174.301, 49.5745, 106.42, -138.042, 1.56866, 0, 161.692, 1
